Country Name,Series Name,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mali,External balance on goods and services (% of GDP),-1.654383745,-7.089460918,-7.957248248,-8.147587093,-4.118783637,-8.345523944,-13.18763607,-7.092565546,-12.31095689,-8.461201951,-3.407914539,-14.93658035,-15.52773357,-15.55222266,-16.87747047,-13.64026045,-11.100034,-12.2481205,-5.677314178,-11.47565282,-10.73875418,-9.59471476
Mali,Agricultural raw materials exports (% of merchandise exports),18.11521226,34.82157863,35.9354795,24.47218629,16.691395,13.83183606,10.63587545,,8.74665563,9.378794508,15.77495613,,,,10.03420065,7.857754976,13.31714181,11.95135747,,,,
Mali,Agricultural raw materials imports (% of merchandise imports),0.644035101,0.695384738,0.556499882,0.500011292,0.414812469,0.527405035,0.434807095,,0.453389326,0.466111734,0.472726179,,,,0.455216605,0.461125262,0.491533021,0.486899302,,,,
Mali,Fuel exports (% of merchandise exports),1.017796835,0.572565493,0.372089213,0.558612748,0.581808556,0.471951893,1.491267255,,0.008645825,0.032658268,0.086795333,,,,0.014074728,0.021735138,1.226572221,0.73128991,,,,
Mali,Fuel imports (% of merchandise imports),17.4547161,17.62671128,21.11805691,24.14844022,23.9438992,22.19514889,21.36146521,,25.95933086,29.29460641,28.69331964,,,,22.23636855,23.92262499,28.39334433,29.22507261,,,,
Mali,Food exports (% of merchandise exports),5.223306765,5.114856983,6.820043675,5.955489307,5.849614759,6.980127184,7.04687038,,5.42788446,5.661255,6.183237464,,,,9.933198341,13.09371316,7.142161902,8.690475185,,,,
Mali,Food imports (% of merchandise imports),17.73945094,17.96523695,13.68991061,16.49286648,17.25490551,14.80636939,12.44850276,,11.62929306,13.73002292,13.68446918,,,,16.12063774,16.86880603,14.63047655,13.90282788,,,,
Mali,Manufactures exports (% of merchandise exports),4.033601481,3.011824917,5.075065109,4.271752682,2.441291982,3.194336938,5.478515154,,3.70195933,7.541278983,7.17741828,,,,5.649791453,12.76119421,5.173251474,5.536853711,,,,
Mali,Manufactures imports (% of merchandise imports),63.03361192,62.55538686,63.67703472,58.23585429,57.4044197,61.80062202,64.94318676,,61.25716487,55.7407733,56.56311071,,,,60.67291502,58.24631582,55.95803074,55.89945579,,,,
Mali,Ores and metals exports (% of merchandise exports),0.025150531,0.032552172,0.054555872,0.040106259,0.044677139,0.193358257,0.195917062,,0.121403497,0.756622608,1.017445303,,,,0.138516308,0.355270256,0.190304416,0.15758019,,,,
Mali,Ores and metals imports (% of merchandise imports),0.857806426,0.878665006,0.60502218,0.4131121,0.475699298,0.507148014,0.692195142,,0.627236439,0.69364557,0.512547471,,,,0.514861223,0.501127611,0.526491696,0.479921257,,,,
Mali,"Computer, communications and other services (% of commercial service exports)",13.71205077,16.41835518,22.23585993,24.68591086,24.12073491,30.05974825,30.11386538,35.12339461,38.26501646,40.11584308,48.35124888,49.27603623,45.02453159,48.4647367,45.18187956,47.20207227,46.23387207,60.79867944,68.34012644,49.91141834,53.39819634,
Mali,"Computer, communications and other services (% of commercial service imports)",25.2133457,19.52896153,16.29674586,18.30561229,17.00158946,19.35935021,18.0533752,25.40225418,22.98857486,22.46515545,23.31337828,25.78718718,24.64422303,25.6414716,26.19151255,28.10603583,24.79282631,25.76465459,24.57335706,18.19273509,17.90691283,
Mali,Insurance and financial services (% of commercial service exports),2.776153455,1.538703483,2.322027955,2.94645528,2.414698163,1.310980915,0.559250302,2.077562327,2.163052118,1.627399407,5.32539791,2.410370688,1.6624519,2.187192471,3.478547432,1.142907771,1.08860582,2.930722915,4.068161038,2.202193893,2.49858349,
Mali,Insurance and financial services (% of commercial service imports),5.679409672,5.662118421,6.513985827,6.795707292,5.001135332,4.327479089,4.63980464,5.894545926,4.568049709,3.113242164,3.512286741,4.079440399,3.325739073,3.282688946,3.14328372,4.277299694,3.556975925,4.184695871,4.034587129,3.39957359,3.176192911,
Mali,Transport services (% of commercial service exports),14.0331873,20.51880546,13.51301705,13.84235716,13.41207349,7.198793433,7.315598549,5.829765802,2.032474168,2.681179697,0.824370842,0.366190346,0.95361658,3.475789905,4.420899926,4.942462218,6.031289311,1.254844927,1.422494393,2.187680122,7.063039346,
Mali,Transport services (% of commercial service imports),59.70252662,64.91890055,64.65182699,61.74496644,60.16121708,58.62940749,62.93825222,56.27153776,61.43916617,63.73524418,63.53974459,60.43566463,59.76941787,58.00174127,58.16039214,55.54704535,58.83338198,57.30500198,62.03720008,68.93046743,71.31201489,
Mali,Travel services (% of commercial service exports),69.47860847,61.52413588,61.92909507,58.5252767,60.05249344,61.43047741,62.01128577,56.96927726,57.53945725,55.57557782,45.49898236,47.94740274,52.35939993,45.87228092,46.91867309,46.71255774,46.6462328,35.01575272,26.16921813,45.69870764,37.04018082,
Mali,Travel services (% of commercial service imports),9.404718004,9.890019492,12.53744132,13.15371397,17.83605813,17.68376321,14.36856794,12.43166213,11.00420926,10.6863582,9.634590381,9.697707788,12.26062003,13.07409818,12.50481159,12.06961913,12.81681579,12.74564756,9.35485573,9.477223892,7.604879367,
Mali,"Unemployment, total (% of total labor force) (national estimate)",,,8.75,,,11.71,,,8.07,6.9,,6.351,6.376,7.729,1.367,7.414,1.62,3.29,3.528,,2.387,
Mali,Poverty headcount ratio at national poverty lines (% of population),,,,,41.7,,,41.1,,45.4,,47.1,46.9,47.2,46.8,44.9,43.8,42.3,41.9,44.6,,
Malta,GDP (constant 2015 US$),6796648861,7073548930,7083470893,7323146770,7506968209,7865403855,8166362456,8073766224,8521346759,8561145757,8913668602,9401545409,10119215994,11091483660,11466536687,12712865431,13655685833,14628552563,13435333894,15116624479,16337373403,17254541747
Malta,Trade (% of GDP),223.9061641,217.8936786,212.6473563,217.6022175,253.8366058,262.3170579,298.818064,294.9500968,301.8366956,319.7034169,322.6764519,304.3286244,287.6414311,299.4701582,303.0112389,296.8696167,302.6960559,309.1699405,333.0018491,314.6826642,318.6699988,314.0025383
Malta,"Foreign direct investment, net inflows (% of GDP)",-11.13527529,16.72916804,122.4815824,339.7879432,369.3448757,449.0827666,163.2244905,16.61465147,102.3149382,80.99523833,35.12659476,4.834198644,1.340794367,32.82432953,23.79182726,28.84965955,29.12205059,27.26221147,29.89802005,26.26977039,26.30730909,99.72721223
Malta,"Foreign direct investment, net outflows (% of GDP)",-2.167791632,8.803277552,87.14566718,170.9799006,219.2337581,184.7164952,177.7983905,-70.160001,36.84817442,-45.42131797,-87.23086034,-83.1246288,-74.95407448,-59.43296991,-56.86380583,-51.45614549,-46.37124977,-40.60363538,-43.13461092,-37.75906308,-33.18498547,99.53631219
Malta,"Tariff rate, applied, simple mean, all products (%)",2.57,2.54,2.64,2.68,2.75,2.53,2.37,2.44,2.78,2.3,2.28,2.21,2.76,2.73,2.48,2.48,2.46,2.55,1.71,2.24,,
Malta,Commercial service exports (current US$),1215303393,1413197331,3502902631,4122947836,5125917614,6593183318,9791136400,9838742088,10022414934,11304800082,11089295042,12143109959,13328983424,13470579324,13813923117,15696767530,16418497698,19270829728,19241689657,21911770889,21565163166,
Malta,Commercial service imports (current US$),794654533,883963188.8,2815952309,3245109189,4216215869,5198071324,7890460676,8395906776,8433998034,9364739831,9231749093,9994644454,10389535828,10249601818,10340160676,11678712304,12417836673,14288763066,15302150248,17077930444,16448843393,
Malta,Merchandise exports (current US$),2028000000,2252000000,2517000000,2399000000,2796000000,3437000000,3481000000,2857000000,3586000000,4386000000,4250000000,3637000000,2929000000,2607000000,3186000000,2858000000,3192000000,3178000000,2837000000,3064000000,3253000000,3468000000
Malta,Merchandise imports (current US$),2646000000,3227000000,3641000000,3681000000,4307000000,4801000000,5300000000,4478000000,5062000000,6293000000,6598000000,6142000000,6798000000,6036000000,6444000000,5997000000,6769000000,7388000000,5718000000,7133000000,8519000000,8105000000
Malta,GDP per capita (constant 2015 US$),17164.59839,17746.78468,17652.71812,18134.05204,18521.63838,19338.43062,19948.17139,19573.85799,20557.73775,20566.42777,21221.60571,22071.06515,23286.22645,24921.71418,25181.4771,27164.30042,28177.54954,29021.33579,26071.2199,29152.50721,30760.6355,31189.63321
Malta,Gini index,,,,,28,29.2,29,30.2,29,29.1,29.4,28.8,29,29.4,29.1,29.2,28.7,31,31.4,,,
Malta,"Agriculture, forestry, and fishing, value added (% of GDP)",2.133198337,1.961634024,1.895422992,1.840228936,1.869470192,1.830221564,1.060095039,1.438682315,1.265612622,0.991911795,1.055596149,1.069855848,1.004163357,0.922881726,0.926431743,0.667005326,0.665353301,0.464973517,0.764245514,0.903484627,0.815137957,0.729591792
Malta,"Industry (including construction), value added (% of GDP)",24.78859382,24.75403929,22.30964251,20.96410448,19.94459497,18.26320643,19.27437484,17.54089531,17.56626262,16.33787834,14.9253248,14.58718016,12.9888438,12.29359528,12.34256229,11.74184278,11.90626982,12.45164193,13.45242419,12.57363899,12.36974344,12.12812431
Malta,"Services, value added (% of GDP)",61.59803102,62.08135308,63.40759969,64.05976462,65.14573988,67.15847352,67.67338761,68.5316472,69.30208081,69.93752466,71.9765072,72.69809785,74.1809501,75.70097928,75.485518,76.63625984,76.16604759,76.61835137,76.69826119,77.82478268,79.27148631,79.67786245
Malta,Employment in agriculture (% of total employment) (modeled ILO estimate),2.341440937,2.459302134,2.255387945,2.095759484,2.032895714,1.820151406,1.786990264,1.461018801,1.337029482,1.166066814,1.042971076,1.262337196,1.292334892,1.467542773,1.168168554,0.998134207,0.996053373,1.011574255,1.089680641,0.797648883,0.813678712,
Malta,Employment in industry (% of total employment) (modeled ILO estimate),31.52552414,29.88193508,29.44897986,29.84889365,28.33590567,26.31535855,25.56464791,25.02297395,25.51734991,24.5224026,22.16675293,21.57314751,20.72155783,20.0109352,19.85840659,19.80741881,18.59449433,19.03104716,18.28229326,18.2925554,17.15616158,
Malta,Employment in services (% of total employment) (modeled ILO estimate),66.13303492,67.65810504,68.29630026,68.05600016,69.63119862,71.86449004,72.64836182,73.51600725,73.14622587,74.31153059,76.79027599,77.16398778,77.98610727,78.52152203,78.97342485,79.19444698,80.40904374,79.95737859,80.6280261,80.90979572,82.03050773,
Malta,Exports of goods and services (constant LCU),6758302166,6677204381,6411098476,6679563393,8131127061,8970195389,10716760333,10672274922,11547944000,12156787924,12821298149,12943009768,13389600547,15456728400,16542377244,18257940056,19800159832,21718004015,21324333925,22939623045,24903273427,27061146995
Malta,Imports of goods and services (constant 2015 US$),7102879047,7418561522,7345971121,7911427049,9242687415,9975813424,11725267337,11598771559,12551897849,13027948406,13519456927,13350950108,13470907431,16066236197,16993477715,17940242533,19567861033,21624478929,21952841887,23066648429,25761666142,26958437579
Malta,External balance on goods and services (% of GDP),2.898427295,-2.849238482,-6.392607235,-10.44315957,-7.033238294,-3.828432798,-1.827957501,-0.906090883,0.056786841,1.469261485,3.563491513,7.616244311,11.98359911,9.76615301,12.59144698,19.32437345,18.70974483,18.46622454,14.60313716,17.67195014,13.3042168,19.42273112
Malta,Agricultural raw materials exports (% of merchandise exports),0.04522931,0.045508125,0.05160811,0.075158532,0.065735152,0.196714691,0.12735932,0.130108058,0.097351533,0.112253703,0.102597605,0.110045693,0.135385042,0.122535659,0.128513687,0.131721167,0.094519082,0.080804077,0.097996751,0.184375658,0.158146908,0.135765576
Malta,Agricultural raw materials imports (% of merchandise imports),0.645369106,0.664659368,0.606874157,0.776442225,0.728754528,0.541578798,0.497450975,0.740576284,0.540339928,0.314440097,0.308779095,0.331739327,0.259262415,0.225942294,0.222271277,0.251282647,0.239886682,0.230040496,0.301990418,0.26379762,0.254542697,0.264926424
Malta,Fuel exports (% of merchandise exports),0.029160921,0.026749758,3.206392281,1.079588127,1.3316882,2.274993713,2.126545892,1.537483281,25.57537106,42.48023609,45.07800567,42.44198963,43.04194965,38.44932645,25.36816838,37.79118959,31.00097933,28.84359665,3.159249871,7.274576072,4.92130098,5.378074546
Malta,Fuel imports (% of merchandise imports),8.3869434,7.966665419,7.142644832,10.49729637,8.734456138,11.73955886,14.81653286,10.53396202,24.43035761,36.48687082,45.2517269,39.3892381,40.25139426,27.65662559,25.93201227,28.22630274,31.16870722,25.4435352,17.10387388,18.07767453,18.97357162,16.07813209
Malta,Food exports (% of merchandise exports),5.050599503,4.300582822,5.5489531,6.156812162,6.106846546,7.202640902,8.112456439,4.679978185,5.198306112,3.664013807,4.663544584,5.953441059,6.071513739,7.675960725,7.664992895,8.396153853,8.133749951,8.371438605,11.68632611,10.08797988,12.65979079,10.09848613
Malta,Food imports (% of merchandise imports),11.52131198,11.27784752,10.72616096,11.59642197,10.79149461,13.25028497,14.6778013,15.4604447,10.71643124,9.296950802,9.439759556,10.32527882,9.435038591,10.16315942,10.34636648,12.04398695,12.21883249,10.07048449,12.82868651,11.67385293,11.51266825,13.60749997
Malta,Manufactures exports (% of merchandise exports),94.55160027,95.34166084,90.21160836,91.52880534,91.35546935,89.04904484,88.13604657,91.89731237,67.59359908,52.54979817,49.03548592,50.43262087,49.67062984,52.58743287,65.80639368,52.52847916,59.42945485,61.48586408,84.36045643,80.9710313,80.01660837,82.28379027
Malta,Manufactures imports (% of merchandise imports),77.841085,78.55575947,80.25825895,75.59149816,77.99657745,72.62451383,68.20059002,71.54559098,62.64014187,52.66499152,44.0216316,48.99063066,49.36348498,60.62990509,62.46781568,58.85314344,55.69782763,63.60425888,68.81601144,69.09643743,68.42572407,69.15308028
Malta,Ores and metals exports (% of merchandise exports),0.265965989,0.270556652,0.327695057,0.294107979,0.382928925,0.488217525,0.513446404,0.515916801,0.477892592,0.434535962,0.374505776,0.302521482,0.309689182,0.340715419,0.243055107,0.244516225,0.318104827,0.200423414,0.350022332,0.838589401,1.178180663,0.793595876
Malta,Ores and metals imports (% of merchandise imports),0.755205765,0.699991048,0.583181929,0.710822029,0.762873892,0.795027106,0.839415711,0.820739708,0.663770851,0.517816736,0.452374587,0.485689888,0.450777658,0.528695347,0.480222832,0.483868875,0.542637734,0.576177813,0.870913144,0.83009776,0.759726311,0.851140002
Malta,"Computer, communications and other services (% of commercial service exports)",19.00481746,23.65883781,23.06524809,31.75391592,38.87773766,41.72170924,44.74932225,49.19417937,51.19377659,39.69242441,49.89876333,50.82986625,54.02557092,60.21403059,58.593544,57.82505424,56.70183658,64.19529649,73.15319538,75.21067598,72.2994349,
Malta,"Computer, communications and other services (% of commercial service imports)",27.36509212,27.40441394,22.44931535,30.80760815,42.01681656,46.69672951,54.49971625,62.59845408,56.28882503,53.39092404,55.24626398,55.38476257,55.58340953,63.44651469,62.60961608,63.16553694,63.44387785,69.40532124,74.31292615,76.52646625,75.4499021,
Malta,Insurance and financial services (% of commercial service exports),2.706697452,1.960851217,44.9548686,41.96977069,38.29956048,37.09428812,38.85177239,36.95289827,34.33445916,45.06000437,34.44416579,33.2401578,30.17569212,24.97733149,24.49654527,24.4867062,24.92973004,20.20072743,20.82094286,17.65771032,16.12703778,
Malta,Insurance and financial services (% of commercial service imports),9.087883984,8.242643468,58.4713849,53.1155651,42.82880513,42.11687704,36.75227276,29.85243296,35.09342001,37.63049632,35.14813915,34.29360037,33.27645174,27.58336164,27.13944405,26.73272657,26.35955411,21.88225238,21.20754803,19.02190891,18.01987433,
Malta,Transport services (% of commercial service exports),27.79013397,23.28157418,10.08206865,7.966898425,7.853065096,6.551578827,5.339072146,4.709859738,3.832251136,3.95284523,4.297902098,4.383631791,4.383981876,4.557239193,6.407472579,6.558651642,7.111986172,5.83139741,3.990622967,3.608393068,4.19836214,
Malta,Transport services (% of commercial service imports),44.22724821,40.01807881,9.999919046,7.821905662,7.569084352,6.618855246,4.850880014,4.084418565,4.949581567,5.416896275,5.929763941,6.482260276,7.315849364,5.380447873,6.305883334,6.056632787,6.026075881,5.005711061,3.649291249,3.04676384,4.014094865,
Malta,Travel services (% of commercial service exports),50.49835112,51.09873679,21.89781465,18.30941496,14.96963676,14.63242382,11.05983322,9.143062619,10.63951311,11.29472598,11.35916877,11.54634416,11.41475508,10.25139873,10.50243815,11.12958792,11.25644721,9.77257867,2.035238792,3.523220632,7.37516518,
Malta,Travel services (% of commercial service imports),19.31977568,24.33486379,9.079380705,8.254921092,7.58529396,4.567538204,3.89713098,3.464694388,3.668173397,3.561683372,3.675832927,3.839376788,3.824289365,3.589675802,3.945056544,4.045103705,4.170492161,3.706715318,0.830234569,1.404860996,2.516128705,
Malta,"Unemployment, total (% of total labor force) (national estimate)",6.902,7.488,7.317,6.923,6.798,6.472,5.977,6.889,6.847,6.378,6.197,6.106,5.725,5.389,4.687,4.002,3.658,3.616,4.347,3.394,2.921,3.11
Malta,Poverty headcount ratio at national poverty lines (% of population),,,14.3,14.2,15.1,15.3,14.9,15.5,15.6,15.1,15.8,15.8,16.6,16.5,16.7,16.8,17.1,16.9,16.9,16.7,,
Marshall Islands,GDP (constant 2015 US$),170854995.7,168186752.3,167022430.4,170003265.4,170376617.4,176197158.8,162724639.9,168742553.7,177933563.2,177552490.2,175228561.4,181555099.5,179453476,183222930.9,187151763.9,194139633.2,205126403.8,226373046.9,219930511.5,222376800.5,220874588,228000000
Marshall Islands,Trade (% of GDP),102.3205701,117.024693,114.1160126,124.8680866,112.6267593,114.8292813,122.3738606,129.1300092,145.2347512,153.492658,157.8897228,162.4377469,150.2988954,138.8511228,116.8395484,125.5903297,128.815279,153.5983926,108.2922362,118.0476572,119.9429697,
Marshall Islands,"Foreign direct investment, net inflows (% of GDP)",0.635798842,-0.878527692,0.870535321,2.379721002,1.313132303,4.65495865,3.894958189,9.708912927,-5.825002359,-2.546364973,11.85444561,17.51623717,4.878868115,-2.943757352,-1.521073486,2.740497285,4.444264528,2.226290316,1.26481688,0.193738454,0.994653742,0.718123239
Marshall Islands,"Foreign direct investment, net outflows (% of GDP)",,,,,2.057058667,,,,,,,,,,,,,,,,,
Marshall Islands,"Tariff rate, applied, simple mean, all products (%)",,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Commercial service exports (current US$),,,,8426823.291,8171936.972,7859671.811,7906120.407,8519337.707,7388257.493,8299825.288,8042179.866,8870864.077,10790466.87,6492132.856,5135123,21918154.9,37387691.51,942784.017,1040315.115,1059451.586,,
Marshall Islands,Commercial service imports (current US$),,,,48553207.85,46037127.42,51557552.9,47906606.55,62375633.34,53173807.81,57387392.5,59793546.76,65786136.5,59299100.41,58340989.28,64088596.13,49199389.51,51703626.02,54595526.88,56776271.08,66099953.65,,
Marshall Islands,Merchandise exports (current US$),14000000,15000000,20000000,25000000,18000000,18000000,20000000,21000000,32000000,50000000,107000000,65000000,55000000,52000000,36000000,40000000,41000000,55000000,44000000,90000000,96000000,59000000
Marshall Islands,Merchandise imports (current US$),68000000,75000000,84000000,94000000,91000000,100000000,100000000,105000000,150000000,130000000,140000000,147000000,136000000,108000000,97000000,90000000,75000000,68000000,74000000,81000000,94000000,103000000
Marshall Islands,GDP per capita (constant 2015 US$),3135.184155,3086.391873,3068.291181,3128.683317,3143.016113,3260.615841,3023.722311,3148.593169,3331.091119,3351.881034,3356.67608,3535.502015,3559.243062,3708.215562,3872.452646,4114.260987,4460.33625,5061.103713,5066.005839,5288.390025,5313.444827,5429.088485
Marshall Islands,Gini index,,,,,,,,,,,,,,,,,,35.5,,,,
Marshall Islands,"Agriculture, forestry, and fishing, value added (% of GDP)",6.45006477,6.868028744,7.224422279,7.130376661,7.080903315,7.363325855,8.831192356,9.592912331,10.61995364,13.91714733,17.8711252,15.91318805,12.07402996,12.45653439,12.7861891,15.89084263,16.32382002,18.28225351,19.99512117,25.07638351,20.62811663,
Marshall Islands,"Industry (including construction), value added (% of GDP)",14.75723969,11.67425541,10.30826131,8.13341565,11.39861255,13.29486302,12.75646097,13.65656432,14.66530823,13.55732251,13.37696258,13.92816375,14.61766495,11.32875819,15.366093,13.05977468,12.23051855,14.47180228,13.39944469,10.67933229,10.31686415,
Marshall Islands,"Services, value added (% of GDP)",72.91728612,75.45211888,77.92384142,78.62338526,77.04192998,76.41784862,76.71888614,76.18811509,71.65096974,69.28303838,67.16489165,67.6857499,70.81611702,75.6941964,71.54186797,71.863504,72.41813884,69.67730924,68.76585908,64.50456597,68.70782694,
Marshall Islands,Employment in agriculture (% of total employment) (modeled ILO estimate),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Employment in industry (% of total employment) (modeled ILO estimate),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Employment in services (% of total employment) (modeled ILO estimate),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Exports of goods and services (constant LCU),,,60220050.81,55422332.76,39525875.09,43670604.71,37602478.03,49237239.84,66733749.39,77917259.22,73830200.2,73199348.45,81989074.71,81272850.04,71773742.68,69652633.67,73829414.37,82619110.11,78703903.2,96633956.91,90356605.53,
Marshall Islands,Imports of goods and services (constant 2015 US$),,,149354812.6,153444747.9,140658981.3,147115814.2,125016174.3,160536499,176688247.7,162980819.7,165986877.4,185197372.4,172814300.5,173134246.8,172483322.1,191267761.2,195965515.1,270363586.4,187609085.1,176042388.9,167615158.1,
Marshall Islands,External balance on goods and services (% of GDP),-47.65960241,-56.59464715,-53.48859089,-59.30730742,-62.2152693,-62.49436835,-63.46032383,-73.30194838,-72.82670132,-50.79466194,-48.05042231,-59.80250464,-50.76079028,-50.13640833,-43.52621772,-47.08369178,-49.15743934,-79.18573933,-37.00607313,-24.45485993,-27.39774129,
Marshall Islands,Agricultural raw materials exports (% of merchandise exports),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Agricultural raw materials imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Fuel exports (% of merchandise exports),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Fuel imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Food exports (% of merchandise exports),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Food imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Manufactures exports (% of merchandise exports),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Manufactures imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Ores and metals exports (% of merchandise exports),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,Ores and metals imports (% of merchandise imports),,,,,,,,,,,,,,,,,,,,,,
Marshall Islands,"Computer, communications and other services (% of commercial service exports)",,,,23.4996529,27.60997725,29.8570687,37.97313833,38.30595979,16.17517231,12.51623787,15.0377624,13.29648374,13.16954139,16.468748,19.29599349,3.182019669,43.75505439,47.97323765,51.84151487,44.93377444,,
Marshall Islands,"Computer, communications and other services (% of commercial service imports)",,,,14.78781261,16.70220607,22.57403084,14.60609959,36.78879741,26.36676868,25.91760129,25.96306585,28.3320412,25.9838101,26.27085372,30.46101737,-4.26E-14,-1.14E-13,28.99343061,39.86636868,37.65577527,,
Marshall Islands,Insurance and financial services (% of commercial service exports),,,,,,,,,,,,,,0,0,0,0,0,0,,,
Marshall Islands,Insurance and financial services (% of commercial service imports),,,,3.021792671,3.026887974,2.518203513,2.634288024,1.776333961,2.301053104,2.145630934,2.04968507,4.754942088,4.314305709,5.366935252,4.874805049,6.484208037,6.071519125,0.11041204,0.123369457,0.286174255,,
Marshall Islands,Transport services (% of commercial service exports),,,,38.54518942,34.08620269,33.54968023,28.57344796,27.26730924,36.13733217,33.55137924,36.18996006,40.39594412,38.41072333,63.97859561,80.70400651,66.48527403,33.31588148,52.02676235,48.15848513,55.06622556,,
Marshall Islands,Transport services (% of commercial service imports),,,,52.55577062,56.49960786,52.85051143,58.50194034,41.63048556,50.50189856,49.77768938,50.44161154,47.61550151,48.90056011,43.14208982,40.540008,60.85107444,55.44953048,37.23270238,35.84842569,46.92345952,,
Marshall Islands,Travel services (% of commercial service exports),,,,37.95515768,38.30382006,36.59325106,33.45341371,34.42673097,47.68749552,53.93238289,48.77227754,46.30757214,48.41973528,19.55265639,,30.3327063,22.92906413,,,,,
Marshall Islands,Travel services (% of commercial service imports),,,,29.6346241,23.77129809,22.05725422,24.25767204,19.80438307,20.83027965,22.1590784,21.54563754,19.29751521,20.80132408,25.22012121,24.12416957,32.66471752,38.47895039,33.66345497,24.16183618,15.13459096,,
Marshall Islands,"Unemployment, total (% of total labor force) (national estimate)",,,,25.37,,,,,,4.74,,,,,,,,6.342,,9.823,,
Marshall Islands,Poverty headcount ratio at national poverty lines (% of population),,,,,,,,,,,,,,,,,,7.2,,,,
Mauritania,GDP (constant 2015 US$),3429078154,3666653931,3840187786,4169149302,4933487730,4836326501,4820314430,4825032355,4951459277,5158072942,5388639482,5612311839,5852228253,6166863897,6244622452,6636194355,6952885075,7171275534,7145411800,7198481881,7658250581,7917371716
Mauritania,Trade (% of GDP),56.7855296,55.31802433,75.21880468,88.23509956,82.78850121,86.06405568,94.120211,82.0086176,93.42074513,98.4853296,110.7881227,102.3988242,91.61037136,77.34678649,73.15326167,78.81498018,89.14672949,93.48669414,86.77616813,88.30687376,104.3457609,96.3527992
Mauritania,"Foreign direct investment, net inflows (% of GDP)",3.789430039,4.970775856,17.10484042,27.65203613,3.944344727,3.206765078,6.583593487,-0.065160202,2.318905677,8.703354894,20.6013054,15.58900286,7.623617042,8.135849504,4.237311147,8.650079992,10.34167728,-11.19173438,11.23282992,11.60475278,14.38438811,8.356245974
Mauritania,"Foreign direct investment, net outflows (% of GDP)",0.020539572,-0.048753195,0.16965072,0.068902812,0.001454238,-0.029381905,0.057332873,,0.297625879,0.021627206,-0.039772844,0.257715863,0.420854623,,,,-10.33303004,,0.07295413,0.094698913,0.030788052,0.001253853
Mauritania,"Tariff rate, applied, simple mean, all products (%)",,,,,11.48,12.38,9.44,9.57,9.45,9.36,,,12.34,12.38,,,12.55,12.55,13.21,12.53,,
Mauritania,Commercial service exports (current US$),,,,,,,,,,,127800751.1,167530969.9,255315935.6,202499614,225663975.6,133118748,113163308.9,123769611.4,111665342,127418418.2,200647281.2,
Mauritania,Commercial service imports (current US$),,,,,,,,,,,967914273.4,941170260,848747513.4,598845511.9,560524414.6,697511140.7,639852333.4,741240005.3,726097171.4,734632271.6,890713775.2,
Mauritania,Merchandise exports (current US$),332000000,318000000,440000000,625000000,1367000000,1454000000,1788000000,1364000000,2074000000,2749000000,2641000000,2463000000,2140000000,1832000000,1623000000,1989000000,2052000000,2266000000,2829000000,3267000000,3778000000,4017000000
Mauritania,Merchandise imports (current US$),431000000,542000000,923000000,1428000000,1167000000,1432000000,1941000000,1498000000,1935000000,2467000000,3129000000,3978000000,3642000000,3703000000,2174000000,3522000000,3183000000,3520000000,2744000000,3860000000,5120000000,5242000000
Mauritania,GDP per capita (constant 2015 US$),1215.25127,1271.675118,1303.271692,1384.014295,1601.142833,1533.633814,1490.817666,1452.178751,1448.023322,1463.594922,1481.978003,1499.431824,1522.759119,1562.726836,1541.162878,1595.233276,1628.038855,1635.839997,1588.362034,1559.809845,1616.981803,1628.087523
Mauritania,Gini index,,,40.2,,,,35.7,,,,,,32.6,,,,,32,,,,
Mauritania,"Agriculture, forestry, and fishing, value added (% of GDP)",24.23001696,24.17884985,22.91789922,20.07019672,16.60714389,18.43251928,18.5594231,19.17818215,16.7330487,14.51589474,16.08596076,16.2826011,18.81425607,20.62954561,21.73921335,22.71883007,23.655966,19.95788245,19.15234017,19.14858113,21.937089,19.92719175
Mauritania,"Industry (including construction), value added (% of GDP)",28.42029888,26.73455099,27.53211742,33.19032581,43.86966537,37.00524769,36.48908844,32.75441348,38.19290578,44.10790377,37.47417814,38.60977015,28.43737066,22.7465106,25.21976004,23.74562923,23.63503872,28.59843509,33.64653877,32.08189289,30.30142488,30.92157893
